,FTMIGMI/LG30TRUU inst_corr,FTMIGMI/LG30TRUU hist_corr,NDDLCA/TWSE inst_corr,NDDLCA/TWSE hist_corr,CAC/FNERTR inst_corr,CAC/FNERTR hist_corr
350,0.8066695429678604,0.5818629912838613,0.5107223200805648,0.5967974846165198,-0.14968317761730132,0.11170730638971213
351,0.6671610654503808,0.5656755306952786,0.7075456986968613,0.6118101046351072,-0.3028211665296664,0.021811067137449753
352,0.4068542471167596,0.46282714397944497,0.3575177431882146,0.318454320880344,-0.23658143122465342,0.01183758983376943
353,0.7226620448231919,0.42610592559951876,0.46567513124997667,0.2970356078948224,-0.2580558826700708,-0.03669257248171458
354,0.7665127355995165,0.40287504849609046,0.46590712740447204,0.29069174637820494,0.00791870741808565,-0.001595238014300565
355,0.7867158993846669,0.35389243034183315,0.6878781926452493,0.24780432089415383,-0.19262164810215213,-0.17890830420951268
356,0.7906872962418156,0.36670119568108756,0.24579852456604115,0.23833420776136546,0.17204251896458242,-0.15895765446471066
357,0.5853798821187204,0.33523905672503196,0.40846751974184264,0.21650130034439138,0.37175870081554335,-0.12315568909333367
358,0.6684701491765781,0.366200731741934,0.8807358751836716,0.2621841590845661,0.5438970997081526,-0.13240215478376308
359,0.6684701491765781,0.411348437070347,0.8807358751836716,0.2803059896679394,0.6411811992408758,-0.07169568730532228
360,0.6684701491765781,0.3788267144876744,0.8807358751836716,0.16320488971939331,0.13569928642059448,-0.03632325746888133
361,0.6684701491765781,0.32733848196641396,0.8807358751836716,0.17188106082017862,0.2982792852510845,-0.010562941922586224
362,0.6684701491765781,0.3478371597270564,0.9482043765480479,0.31725011621751786,0.33241647354723314,-0.03361890875426591
363,0.8217436242511723,0.3074464150817166,0.6130024609019863,0.293679282452436,0.5064044652771257,0.13303527640961885
364,0.6891184223171906,0.3632447129336881,0.8062185041571849,0.2924242058107913,-0.5326961337327977,0.12462839080227466
